# elotto v3 mode=649 focus=off score=high items=6258/6468 ranked=6210 excl=48 void=0 blocks=40 paused_ms=0 pass_mean=-0,000810 pass_sigma=0,996517 pass_chi2=6165,8305 pass_stouffer=-0,0638 v_eff=1,0062 null_flags=0 drift_t=2.54 unlimited=on runs_cap=500 rounds=14 run_s=2,00 run_segs=52174 gap_s=0,80
# nodes=master,192.168.178.145,192.168.178.103,192.168.178.155
order;item;n1;n2;n3;n4;n5;n6;e1;e2;z_raw;z_ctr;block;k;skip_rank;z0;z1;z2;z3;round
1177;239;1;17;18;43;45;49;0;0;-1,097545;-0,9931;7;3;0;-1,355295;-1,552738;-0,697769;0,152060;3
1178;167;1;6;17;18;43;47;0;0;0,262233;0,3667;7;3;0;1,118164;-0,278550;1,337959;-2,001923;3
1179;353;5;14;27;43;45;47;0;0;0,232564;0,3370;7;3;0;0,652572;-0,290314;0,914468;-1,164228;3
1180;40;1;5;6;18;27;49;0;0;-1,460367;-1,3559;7;3;0;-2,292670;-1,162681;0,082345;-0,319104;3
1181;150;1;6;14;18;45;49;0;0;1,743546;1,8480;7;3;0;1,668579;-0,885926;2,342202;-0,990870;3
1182;456;17;18;27;43;45;47;0;0;0,391275;0,4957;7;3;0;-0,506455;-0,744143;1,246945;-0,062781;3
1183;185;1;6;18;27;45;47;0;0;0,734080;0,8385;7;3;0;-0,227224;-2,150207;0,661240;0,837447;3
1184;243;1;17;27;43;45;49;0;0;-0,708628;-0,6042;7;3;0;-1,201129;-1,527972;0,591897;-0,618148;3
1185;69;1;5;14;17;45;47;0;0;0,132833;0,2373;7;3;0;-0,300282;-1,460486;1,315051;-0,784696;3
1186;225;1;14;18;43;47;49;0;0;-1,378508;-1,2741;7;3;0;-0,344860;-0,110764;-1,108258;-0,934528;3
1187;439;14;17;18;27;45;49;0;0;1,893680;1,9981;7;3;0;0,650096;0,092933;0,913230;1,716624;3
1188;296;5;6;17;18;45;49;0;0;0,048114;0,1526;7;3;0;1,133643;-0,697088;-0,588801;-0,461506;3
1189;76;1;5;14;18;43;45;0;0;0,931755;1,0362;7;3;0;2,220231;1,239578;-0,778876;0,172492;3
1190;9;1;5;6;14;18;45;0;0;2,050247;2,1547;7;3;0;3,249859;-0,377613;0,801785;-0,500512;3
1191;65;1;5;14;17;27;49;0;0;-0,145272;-0,0408;7;3;0;-0,175216;-1,579980;0,955950;-1,032352;3
1192;176;1;6;17;27;45;49;0;0;-0,323644;-0,2192;7;3;0;1,301430;-0,518776;-0,143021;-1,718977;3
1193;441;14;17;18;43;45;47;0;0;-0,384412;-0,2800;7;3;0;0,168406;-1,705665;-0,532459;-0,301768;3
1194;216;1;14;17;45;47;49;0;0;-1,214077;-1,1096;7;3;0;-0,756587;0,699069;1,007339;-2,353594;3
1195;16;1;5;6;14;43;45;0;0;-2,665363;-2,5609;7;3;0;-2,034490;0,125747;-0,841409;-1,740646;3
1196;130;1;6;14;17;18;47;0;0;1,273844;1,3783;7;3;0;0,773923;-0,383804;1,888992;-0,456553;3
1197;392;6;14;17;27;45;47;0;0;0,783052;0,8875;7;3;0;-1,328672;-0,371421;2,101976;0,582981;3
1198;181;1;6;17;45;47;49;0;0;-1,346694;-1,2423;7;3;0;-1,373869;-0,183203;-0,129400;-0,829274;3
1199;314;5;6;18;43;45;47;0;0;-0,681461;-0,5770;7;3;0;-0,204316;-0,232115;-1,111973;0,135963;3
1200;60;1;5;14;17;18;47;0;0;0,512455;0,6169;7;3;0;-0,381389;0,040306;0,415442;0,853545;3
1201;253;5;6;14;17;18;27;0;0;1,553020;1,6575;7;3;0;0,430301;-1,322418;-0,468069;2,727677;3
1202;226;1;14;18;45;47;49;0;0;-1,620509;-1,5161;7;3;0;-0,246417;0,673066;-1,258090;-1,302296;3
1203;67;1;5;14;17;43;47;0;0;-0,881639;-0,7772;7;3;0;-0,962761;0,332539;-0,006811;-0,557472;3
1204;315;5;6;18;43;45;49;0;0;0,831309;0,9357;7;3;0;0,220413;-0,900785;1,306383;-0,086927;3
1205;365;5;17;18;43;45;49;0;0;0,271169;0,3756;7;3;0;-0,162214;0,128843;0,079250;0,552643;3
1206;453;14;18;27;45;47;49;0;0;-1,765280;-1,6608;7;3;0;-0,855650;-0,464292;-0,464354;-1,737551;3
1207;421;6;17;18;43;45;49;0;0;0,013440;0,1179;7;3;0;-0,588182;0,446461;0,148593;0,462868;3
1208;299;5;6;17;27;43;47;0;0;0,055978;0,1604;7;3;0;-1,149740;-1,267934;0,759064;0,487634;3
1209;123;1;5;27;43;45;49;0;0;-0,521677;-0,4172;7;3;0;0,679195;-1,204782;-0,542985;-1,039781;3
1210;79;1;5;14;18;45;47;0;0;0,465985;0,5704;7;3;0;-1,227133;-1,549023;1,370773;0,663469;3
1211;360;5;17;18;27;43;49;0;0;-0,784410;-0,6800;7;3;0;0,872366;1,381979;-1,482218;-0,748786;3
1212;312;5;6;18;27;45;49;0;0;-0,446967;-0,3425;7;3;0;0,811691;-1,227690;-0,377055;-1,208806;3
1213;287;5;6;14;45;47;49;0;0;1,301369;1,4058;7;3;0;0,065010;-0,786244;1,360867;0,828160;3
1214;192;1;6;27;43;45;47;0;0;1,375006;1,4794;7;3;0;1,222180;-0,573880;1,020341;0,139059;3
1215;420;6;17;18;43;45;47;0;0;-1,650893;-1,5465;7;3;0;-0,440827;-1,199829;-1,903851;-0,514752;3
1216;188;1;6;18;43;45;47;0;0;1,497256;1,6017;7;3;0;0,492215;-0,295886;0,516362;1,584747;3
1217;13;1;5;6;14;27;45;0;0;-0,241071;-0,1366;7;3;0;-0,074297;-2,909271;-0,056961;-0,286290;3
1218;99;1;5;17;18;45;47;0;0;-0,309346;-0,2049;7;3;0;0,305235;-1,160204;0,671146;-1,512184;3
1219;138;1;6;14;17;43;49;0;0;0,402357;0,5068;7;3;0;0,834599;-0,839490;0,131877;-0,269573;3
1220;363;5;17;18;27;47;49;0;0;-0,123824;-0,0194;7;3;0;1,639479;0,504660;-0,432159;-1,421790;3
1221;22;1;5;6;17;18;27;0;0;1,080816;1,1853;7;3;0;1,409160;-1,043806;-0,374579;0,837447;3
1222;396;6;14;17;43;45;49;0;0;0,178587;0,2830;7;3;0;-0,892798;-0,506394;0,879177;0,322943;3
1223;81;1;5;14;18;47;49;0;0;-0,216406;-0,1120;7;3;0;-1,363343;-0,020989;0,468069;0,520448;3
1224;403;6;14;18;27;45;49;0;0;-0,160285;-0,0558;7;3;0;-1,484694;1,925583;2,019011;-0,811938;3
1225;25;1;5;6;17;18;47;0;0;0,677243;0,7817;7;3;0;-1,035200;0,040306;0,670527;1,537693;3
1226;36;1;5;6;17;47;49;0;0;-1,444280;-1,3398;7;3;0;-0,567750;0,081788;-2,407830;0,474013;3
1227;347;5;14;18;27;45;49;0;0;-1,384585;-1,2801;7;3;0;-0,446399;0,479275;-1,746590;-0,205183;3
1228;246;1;17;43;45;47;49;0;0;0,598960;0,7034;7;3;0;0,846982;0,725692;-0,530602;0,721049;3
1229;202;1;14;17;18;43;47;0;0;0,326933;0,4314;7;3;0;-1,075444;0,300963;0,307712;1,333996;3
1230;279;5;6;14;27;43;47;0;0;0,930325;1,0348;7;3;0;0,963380;0,988826;1,547228;-0,899237;3
1231;431;6;18;27;43;47;49;0;0;-1,815681;-1,7112;7;3;0;-0,234654;1,728697;-3,002203;0,092004;3
1232;15;1;5;6;14;27;49;0;0;0,600747;0,7052;7;3;0;0,474260;-0,785006;-0,255085;0,821349;3
1233;97;1;5;17;18;43;47;0;0;-0,689683;-0,5852;7;3;0;1,100829;-1,898217;-0,336811;-1,958583;3
1234;122;1;5;27;43;45;47;0;0;0,661873;0,7663;7;3;0;0,409251;-0,950935;0,614805;0,122342;3
1235;224;1;14;18;43;45;49;0;0;-0,851970;-0,7475;7;3;0;0,088537;-0,767051;-1,632669;0,068477;3
1236;197;1;14;17;18;27;43;0;0;-0,578870;-0,4744;7;3;0;-0,286042;-0,793055;-0,534317;-0,182274;3
1237;433;6;18;43;45;47;49;0;0;-0,997813;-0,8934;7;3;0;-0,114541;0,799370;-1,454976;-0,158747;3
1238;307;5;6;17;45;47;49;0;0;-0,772971;-0,6685;7;3;0;0,549795;-2,270320;-0,835218;-1,053403;3
1239;443;14;17;18;43;47;49;0;0;0,673311;0,7777;7;3;0;0,493454;-0,944125;0,102158;0,570598;3
1240;46;1;5;6;18;47;49;0;0;-0,280034;-0,1756;7;3;0;-1,043249;2,166428;-0,745443;1,303658;3
1241;288;5;6;17;18;27;43;0;0;-0,646073;-0,5416;7;3;0;-1,534845;-1,810300;2,160175;-1,744361;3
1242;386;6;14;17;18;45;47;0;0;-0,623553;-0,5191;7;3;0;-0,294091;0,143702;-0,305235;-0,480699;3
1243;338;5;14;17;27;47;49;0;0;-0,513456;-0,4090;7;3;0;-1,683438;0,525711;0,746681;0,047426;3
1244;47;1;5;6;27;43;45;0;0;-1,676630;-1,5722;7;3;0;-0,722535;0,334397;-1,724301;-0,457172;3
1245;436;14;17;18;27;43;47;0;0;0,763391;0,8678;7;3;0;0,350432;-1,613413;-0,436493;1,408293;3
1246;117;1;5;18;27;47;49;0;0;0,417728;0,5222;7;3;0;1,034581;-0,424667;-0,492834;0,181779;3
1247;213;1;14;17;43;45;47;0;0;-1,485746;-1,3813;7;3;0;-0,572703;0,195710;-0,757826;-1,242859;3
1248;101;1;5;17;18;47;49;0;0;0,364824;0,4693;7;3;0;0,379532;0,750458;0,473641;-0,221280;3
1249;356;5;14;27;45;47;49;0;0;0,445609;0,5500;7;3;0;0,624092;0,034734;0,559082;-0,411356;3
1250;63;1;5;14;17;27;45;0;0;-0,186022;-0,0816;7;3;0;-0,803642;0,635298;0,472403;0,009039;3
1251;212;1;14;17;27;47;49;0;0;0,335512;0,4399;7;3;0;-0,227224;-1,471631;-0,669908;1,478255;3
1252;333;5;14;17;27;43;45;0;0;0,453474;0,5579;7;3;0;0,167167;-1,319942;0,081726;0,536546;3
1253;133;1;6;14;17;27;45;0;0;-2,103437;-1,9990;7;3;0;-1,074206;0,098505;-2,430738;-0,138316;3
1254;293;5;6;17;18;43;47;0;0;0,458478;0,5629;7;3;0;0,039006;1,189427;0,867413;-0,112312;3
1255;271;5;6;14;18;27;49;0;0;0,789486;0,8939;7;3;0;-0,253228;1,184474;1,619048;0,001610;3
1256;398;6;14;17;45;47;49;0;0;-0,867341;-0,7629;7;3;0;-0,255085;0,176516;-0,575799;-0,671394;3
1257;416;6;17;18;27;43;49;0;0;-0,463411;-0,3590;7;3;0;-0,474879;1,251960;-0,534317;0,206545;3
1258;171;1;6;17;18;47;49;0;0;0,344091;0,4485;7;3;0;1,108258;0,855092;-1,402968;0,890693;3
1259;160;1;6;14;43;47;49;0;0;-0,664303;-0,5599;7;3;0;-1,224656;0,193852;0,724392;-0,650343;3
1260;107;1;5;17;27;47;49;0;0;1,222012;1,3264;7;3;0;0,901466;0,933104;0,475498;0,739623;3
1261;187;1;6;18;27;47;49;0;0;0,673669;0,7781;7;3;0;0,081107;0,936819;0,620996;0,464725;3
1262;148;1;6;14;18;43;49;0;0;0,767324;0,8718;7;3;0;2,247473;0,799989;-0,214222;-0,704208;3
1263;352;5;14;18;45;47;49;0;0;-0,176371;-0,0719;7;3;0;0,214841;-0,720615;0,694674;-1,214998;3
1264;90;1;5;14;43;47;49;0;0;2,212534;2,3170;7;3;0;1,490886;0,322014;1,116926;1,224409;3
1265;178;1;6;17;43;45;47;0;0;0,002002;0,1064;7;3;0;-0,247655;-0,539827;1,350961;-1,099838;3
1266;198;1;14;17;18;27;45;0;0;1,155882;1,2603;7;3;0;0,367149;-0,766432;1,175125;0,459772;3
1267;237;1;17;18;27;47;49;0;0;-0,304699;-0,2003;7;3;0;-0,900847;1,715076;0,572703;-0,199610;3
1268;201;1;14;17;18;43;45;0;0;0,702623;0,8071;7;3;0;2,264190;-0,763955;-0,499645;-0,547566;3
1269;435;14;17;18;27;43;45;0;0;-0,089508;0,0149;7;3;0;-0,663098;0,229143;-0,391915;0,899980;3
1270;146;1;6;14;18;43;45;0;0;-0,480926;-0,3765;7;3;0;-0,414823;0,011826;-0,186980;-0,231186;3
1271;329;5;14;17;18;43;49;0;0;-0,989592;-0,8852;7;3;0;-0,772066;-0,736713;-0,225986;-0,715972;3
1272;172;1;6;17;27;43;45;0;0;-0,366897;-0,2625;7;3;0;-1,120641;2,141663;1,175744;-0,690587;3
1273;261;5;6;14;17;27;49;0;0;-0,760103;-0,6557;7;3;0;-0,908896;-1,071667;-0,672385;0,264744;3
1274;183;1;6;18;27;43;47;0;0;-0,076639;0,0278;7;3;0;1,002385;-0,814725;-0,288519;-0,846610;3
1275;267;5;6;14;17;47;49;0;0;-1,147947;-1,0435;7;3;0;-2,213421;-1,126151;0,419776;-0,194657;3
1276;264;5;6;14;17;43;49;0;0;-0,696117;-0,5917;7;3;0;0,238988;1,118845;-1,863607;0,418909;3
1277;332;5;14;17;18;47;49;0;0;0,299766;0,4042;7;3;0;-0,073058;-0,776957;-0,889702;1,481970;3
1278;298;5;6;17;27;43;45;0;0;-0,779048;-0,6746;7;3;0;0,299663;0,169706;0,362815;-2,011829;3
1279;375;5;18;27;43;47;49;0;0;-1,617291;-1,5129;7;3;0;-0,686006;-0,667370;-1,098971;-1,016254;3
1280;382;6;14;17;18;27;49;0;0;-1,542582;-1,4381;7;3;0;-1,104543;-1,976848;-0,809833;-0,757454;3
1281;300;5;6;17;27;43;49;0;0;0,914597;1,0190;7;3;0;0,294091;-1,882739;1,897660;-0,607623;3
1282;322;5;6;43;45;47;49;0;0;0,580372;0,6848;7;3;0;-0,659383;-1,877167;1,267377;0,397239;3
1283;186;1;6;18;27;45;49;0;0;-0,220338;-0,1159;7;3;0;-0,144878;0,787606;0,674242;-0,911001;3
1284;339;5;14;17;43;45;47;0;0;0,957849;1,0623;7;3;0;0,783210;0,229762;-0,075535;0,951368;3
1285;71;1;5;14;17;47;49;0;0;-0,166004;-0,0616;7;3;0;0,540508;-1,158966;-0,403678;-0,424358;3
1286;27;1;5;6;17;27;43;0;0;-0,671452;-0,5670;7;3;0;0,340526;-1,290842;-0,406774;-1,096742;3
1287;118;1;5;18;43;45;47;0;0;2,033088;2,1375;7;3;0;1,712538;-0,638889;1,510079;0,298796;3
1288;149;1;6;14;18;45;47;0;0;0,077069;0,1815;7;3;0;-0,760921;-2,302515;0,945425;-0,051017;3
1289;49;1;5;6;27;43;49;0;0;0,566073;0,6705;7;3;0;-0,240845;-1,086526;0,304616;0,916697;3
1290;50;1;5;6;27;45;47;0;0;0,435243;0,5397;7;3;0;-0,287280;-0,053184;0,349813;0,691330;3
1291;28;1;5;6;17;27;45;0;0;-1,629445;-1,5250;7;3;0;-1,063680;-0,308269;-1,116307;-0,642294;3
1292;234;1;17;18;27;43;49;0;0;0,187166;0,2916;7;3;0;0,311427;-1,644370;-0,080488;0,093242;3
1293;211;1;14;17;27;45;49;0;0;-0,180303;-0,0759;7;3;0;0,471165;-1,685234;-0,708914;-0,074544;3
1294;38;1;5;6;18;27;45;0;0;-0,748307;-0,6439;7;3;0;0,642047;-1,610937;-1,102686;-0,835466;3
1295;306;5;6;17;43;47;49;0;0;-1,103622;-0,9992;7;3;0;-0,927470;-0,934837;0,229700;-1,213759;3
1296;7;1;5;6;14;18;27;0;0;-0,601033;-0,4966;7;3;0;0,378294;-0,039563;-1,454357;0,035043;3
1297;87;1;5;14;27;47;49;0;0;0,705483;0,8099;7;3;0;0,320714;1,115750;0,517600;0,383618;3
1298;95;1;5;17;18;27;49;0;0;-1,294863;-1,1904;7;3;0;-0,820359;-0,578214;-1,297715;-0,124695;3
1299;45;1;5;6;18;45;49;0;0;0,553920;0,6584;7;3;0;0,921897;-1,364520;0,973905;-0,936385;3
1300;319;5;6;27;43;45;49;0;0;-0,122037;-0,0176;7;3;0;-0,094109;0,420457;0,035291;-0,152556;3
1301;285;5;6;14;43;45;49;0;0;-0,651792;-0,5474;7;3;0;-0,746681;-0,927408;0,029719;-0,411975;3
1302;366;5;17;18;43;47;49;0;0;-0,145987;-0,0415;7;3;0;0,526268;1,005543;-0,096586;-0,682538;3
1303;70;1;5;14;17;45;49;0;0;0,052403;0,1568;7;3;0;0,027242;-0,824012;0,684767;-0,621244;3
1304;196;1;6;43;45;47;49;0;0;-0,908806;-0,8044;7;3;0;-0,845124;-0,157818;-0,129400;-0,599574;3
1305;168;1;6;17;18;43;49;0;0;-0,383340;-0,2789;7;3;0;-0,077392;0,403740;-0,289138;-0,297434;3
1306;446;14;17;27;43;45;49;0;0;0,695832;0,8003;7;3;0;-0,486643;0,145560;0,427206;1,264653;3
1307;461;17;27;43;45;47;49;0;0;0,784481;0,8889;7;3;0;1,453118;0,601865;-0,204316;0,109959;3
1308;113;1;5;18;27;43;47;0;0;-0,108811;-0,0044;7;3;0;-0,156642;-1,552119;-1,740399;1,708575;3
1309;381;6;14;17;18;27;47;0;0;0,369828;0,4743;7;3;0;0,681672;-0,937933;-0,542985;0,501874;3
1310;400;6;14;18;27;43;47;0;0;-0,488434;-0,3840;7;3;0;-0,932423;-0,820916;0,050769;0,035662;3
1311;367;5;17;18;45;47;49;0;0;-0,355101;-0,2507;7;3;0;-0,055103;-1,203544;0,784449;-1,344398;3
1312;55;1;5;6;43;47;49;0;0;2,396268;2,5007;7;3;0;2,921715;0,997494;0,602422;0,626321;3
1313;407;6;14;18;43;47;49;0;0;-0,055549;0,0489;7;3;0;-0,722535;0,481752;-0,532459;1,158780;3
1314;34;1;5;6;17;45;47;0;0;-0,666091;-0,5617;7;3;0;-0,349813;1,390647;-1,437021;0,633131;3
1315;355;5;14;27;43;47;49;0;0;-1,550804;-1,4464;7;3;0;-1,870418;-2,500639;0,456305;-1,271958;3
1316;415;6;17;18;27;43;47;0;0;0,577155;0,6816;7;3;0;-0,467450;-1,599792;1,029008;0,438103;3
1317;245;1;17;27;45;47;49;0;0;-1,586193;-1,4818;7;3;0;-1,377584;1,586295;-0,490358;-0,879425;3
1318;53;1;5;6;43;45;47;0;0;-1,934716;-1,8303;7;3;0;-0,714486;-1,343469;-0,504598;-2,131942;3
1319;199;1;14;17;18;27;47;0;0;-0,108096;-0,0037;7;3;0;-0,048912;0,750458;0,822216;-0,960532;3
1320;254;5;6;14;17;18;43;0;0;1,007536;1,1120;7;3;0;1,353437;1,723744;0,078011;0,313656;3
1321;440;14;17;18;27;47;49;0;0;1,393593;1,4980;7;3;0;1,630192;-1,184970;0,921897;-0,138316;3
1322;404;6;14;18;27;47;49;0;0;2,647920;2,7524;7;3;0;0,704580;-1,090241;1,472931;2,408821;3
1323;35;1;5;6;17;45;49;0;0;-1,525067;-1,4206;7;3;0;-0,983811;0,702165;-0,416680;-1,241002;3
1324;323;5;14;17;18;27;43;0;0;-0,325789;-0,2214;7;3;0;-0,496549;-1,417147;-0,697150;0,629416;3
1325;143;1;6;14;18;27;45;0;0;-0,236781;-0,1323;7;3;0;-0,065010;0,410551;-1,440736;1,095628;3
1326;263;5;6;14;17;43;47;0;0;-1,444996;-1,3406;7;3;0;0,121970;0,881096;-0,855031;-1,769746;3
1327;336;5;14;17;27;45;47;0;0;-0,115602;-0,0112;7;3;0;-1,446927;-1,464820;-0,268706;1,515404;3
1328;206;1;14;17;18;47;49;0;0;0,709415;0,8139;7;3;0;-0,377055;1,390028;1,325576;0,280222;3
1329;413;6;14;43;45;47;49;0;0;-0,503804;-0,3994;7;3;0;-0,767732;0,296010;-0,284804;0,179922;3
1330;270;5;6;14;18;27;47;0;0;0,613258;0,7177;7;3;0;-0,603041;-0,901404;0,902085;0,763150;3
1331;190;1;6;18;43;47;49;0;0;-1,782438;-1,6780;7;3;0;-1,304525;0,918864;-1,401111;-0,381637;3
1332;304;5;6;17;43;45;47;0;0;-0,689326;-0,5849;7;3;0;-1,562087;-0,329320;-0,596231;0,964370;3
1333;432;6;18;27;45;47;49;0;0;-0,030527;0,0739;7;3;0;-0,924993;-0,217256;1,458072;-0,585953;3
1334;74;1;5;14;18;27;47;0;0;-0,879852;-0,7754;7;3;0;-1,631430;0,994399;0,417299;-0,309817;3
1335;345;5;14;18;27;43;49;0;0;0,763034;0,8675;7;3;0;0,516362;-0,045135;0,156642;0,648610;3
1336;361;5;17;18;27;45;47;0;0;-1,231950;-1,1275;7;3;0;-0,603660;0,107792;-0,944186;-0,585953;3
1337;114;1;5;18;27;43;49;0;0;-1,546872;-1,4424;7;3;0;-0,986907;-0,900785;-0,378913;-1,313441;3
1338;134;1;6;14;17;27;47;0;0;-0,449112;-0,3447;7;3;0;0,247655;-0,772623;0,181408;-1,206949;3
1339;102;1;5;17;27;43;45;0;0;0,321214;0,4257;7;3;0;-1,077920;-0,032752;0,495311;1,138968;3
1340;139;1;6;14;17;45;47;0;0;0,327934;0,1822;8;3;0;-0,637713;-1,644556;1,283351;-0,077640;3
1341;374;5;18;27;43;45;49;0;0;-1,857576;-2,0033;8;3;0;-0,895275;1,339692;-1,574593;-0,747548;3
1342;385;6;14;17;18;43;49;0;0;-0,834169;-0,9799;8;3;0;-0,011144;0,786182;-0,062657;-1,371021;3
1343;335;5;14;17;27;43;49;0;0;-1,040065;-1,1858;8;3;0;-1,901994;1,992264;0,140421;-0,039873;3
1344;451;14;18;27;43;45;49;0;0;-0,454903;-0,6007;8;3;0;0,373341;-1,721329;-0,627311;-0,533945;3
1345;207;1;14;17;27;43;45;0;0;0,400140;0,2544;8;3;0;0,091013;-0,522058;-1,981987;2,584037;3
1346;303;5;6;17;27;47;49;0;0;-1,257759;-1,4035;8;3;0;-1,230848;-0,010030;-0,535679;-0,411975;3
1347;140;1;6;14;17;45;49;0;0;-1,504406;-1,6502;8;3;0;-1,311336;-2,313845;-0,164196;-1,130176;3
1348;387;6;14;17;18;45;49;0;0;-1,113345;-1,2591;8;3;0;0,123828;1,405321;-0,207535;-1,844662;3
1349;191;1;6;18;45;47;49;0;0;-2,470977;-2,6168;8;3;0;-1,693963;-0,933166;-1,443336;-1,142559;3
1350;371;5;17;27;45;47;49;0;0;0,925607;0,7798;8;3;0;-0,507075;0,978734;2,060370;0,049903;3
1351;24;1;5;6;17;18;45;0;0;-0,765536;-0,9113;8;3;0;-0,822835;-0,493577;0,019689;-0,522801;3
1352;444;14;17;18;45;47;49;0;0;0,080571;-0,0652;8;3;0;0,034672;-0,369750;-0,828531;0,933413;3
1353;66;1;5;14;17;43;45;0;0;1,517918;1,3721;8;3;0;0,190076;-0,146241;1,614590;0,824445;3
1354;351;5;14;18;43;47;49;0;0;0,332580;0,1868;8;3;0;-0,414823;-1,957221;0,588677;0,402192;3
1355;144;1;6;14;18;27;47;0;0;-0,868484;-1,0143;8;3;0;-0,549795;-0,036653;-1,116431;0,161967;3
1356;223;1;14;18;43;45;47;0;0;0,381553;0,2358;8;3;0;-2,109406;-0,851440;0,830760;1,939514;3
1357;290;5;6;17;18;27;47;0;0;1,895395;1,7496;8;3;0;1,394300;-0,136953;0,547814;1,340807;3
1358;295;5;6;17;18;45;47;0;0;1,094328;0,9486;8;3;0;-0,694054;1,435040;1,100086;1,489400;3
1359;358;5;17;18;27;43;45;0;0;-0,706555;-0,8523;8;3;0;0,154785;-0,794479;-0,429187;-0,949387;3
1360;259;5;6;14;17;27;45;0;0;1,884314;1,7385;8;3;0;1,857416;0,406031;1,491381;-0,085070;3
1361;120;1;5;18;43;47;49;0;0;1,372431;1,2267;8;3;0;0,312046;-0,631026;2,324742;-0,259667;3
1362;309;5;6;18;27;43;47;0;0;-0,312277;-0,4581;8;3;0;-0,075535;1,235677;0,898246;-1,363591;3
1363;349;5;14;18;43;45;47;0;0;0,108454;-0,0373;8;3;0;-0,611709;1,465377;-0,330744;1,130300;3
1364;131;1;6;14;17;18;49;0;0;1,945440;1,7997;8;3;0;1,922426;-0,409374;0,660497;0,786678;3
1365;43;1;5;6;18;43;49;0;0;1,172969;1,0272;8;3;0;-0,788783;1,290161;1,522957;1,297467;3
1366;434;6;27;43;45;47;49;0;0;0,163860;0,0181;8;3;0;1,487790;0,971924;-0,985793;-0,218184;3
1367;86;1;5;14;27;45;49;0;0;0,987805;0,8420;8;3;0;0,779496;1,937161;1,281493;-0,350061;3
1368;357;5;14;43;45;47;49;0;0;1,551519;1,4057;8;3;0;0,853173;0,702599;0,241959;1,592177;3
1369;189;1;6;18;43;45;49;0;0;0,945267;0,7995;8;3;0;0,325667;-1,481723;0,749653;0,561930;3
1370;208;1;14;17;27;43;47;0;0;0,139910;-0,0059;8;3;0;-1,111973;0,427701;-0,457048;1,811352;3
1371;376;5;18;27;45;47;49;0;0;1,445711;1,2999;8;3;0;0,635236;-0,233539;0,695788;1,173020;3
1372;6;1;5;6;14;17;49;0;0;-0,094584;-0,2404;8;3;0;-0,624711;0,313779;-1,021083;1,481970;3
1373;33;1;5;6;17;43;49;0;0;-0,518889;-0,6647;8;3;0;-0,211126;-0,818625;-0,788287;0,100672;3
1374;437;14;17;18;27;43;49;0;0;1,597274;1,4515;8;3;0;0,477356;-1,351084;1,831288;0,457915;3
1375;96;1;5;17;18;43;45;0;0;0,232849;0,0871;8;3;0;-0,736156;-0,579018;1,222675;-0,083212;3
1376;341;5;14;17;43;47;49;0;0;-1,596630;-1,7424;8;3;0;-0,404298;0,702599;-1,211778;-1,149369;3
1377;221;1;14;18;27;45;49;0;0;1,065731;0,9200;8;3;0;0,673004;-0,260162;0,971924;0,200972;3
1378;77;1;5;14;18;43;47;0;0;-0,913525;-1,0593;8;3;0;-1,196795;0,858622;-0,106616;-0,278860;3
1379;229;1;14;27;43;47;49;0;0;-0,517459;-0,6632;8;3;0;-0,723154;-1,534969;0,193047;-0,366159;3
1380;274;5;6;14;18;43;49;0;0;0,207827;0,0621;8;3;0;0,690959;-0,110331;-1,204349;0,873357;3
1381;18;1;5;6;14;43;49;0;0;-1,138366;-1,2841;8;3;0;0,068724;0,461134;-1,199395;-0,841038;3
1382;215;1;14;17;43;47;49;0;0;1,668766;1,5230;8;3;0;1,187508;0,272297;0,728602;0,974277;3
1383;240;1;17;18;43;47;49;0;0;-0,106022;-0,2518;8;3;0;0,240226;1,596635;-0,331982;-0,091880;3
1384;129;1;6;14;17;18;45;0;0;-0,137122;-0,2829;8;3;0;0,926851;-1,543017;-1,037800;-0,126552;3
1385;62;1;5;14;17;27;43;0;0;0,779763;0,6340;8;3;0;0,403059;-1,066900;1,560106;-0,612576;3
1386;383;6;14;17;18;43;45;0;0;0,834097;0,6883;8;3;0;-0,573942;-3,403529;0,132372;1,886268;3
1387;441;22;29;31;39;44;48;0;0;-0,247970;-0,5646;9;3;0;0,095966;0,448009;-0,964123;0,438660;4
1388;184;1;10;31;37;39;49;0;0;-0,623660;-0,9403;9;3;0;-1,209178;0,070334;-0,448999;0,577966;4
1389;422;10;29;31;39;48;49;0;0;1,134327;0,8177;9;3;0;0,321333;0,606508;-0,949883;2,593262;4
1390;245;1;29;37;44;48;49;0;0;-0,363430;-0,6801;9;3;0;-0,297806;-0,620005;0,018450;-0,350123;4
1391;110;1;6;29;39;48;49;0;0;0,384019;0,0674;9;3;0;0,849458;-1,345017;-0,135715;-0,048602;4
1392;261;6;10;22;29;37;49;0;0;0,709308;0,3927;9;3;0;1,850605;0,397859;-2,954034;2,331986;4
1393;409;10;22;37;39;44;48;0;0;1,432092;1,1154;9;3;0;-0,850077;0,085193;0,983688;2,346845;4
1394;281;6;10;22;37;44;48;0;0;0,763641;0,4470;9;3;0;2,035109;1,224409;-0,872490;0,160047;4
1395;196;1;10;39;44;48;49;0;0;0,640318;0,3237;9;3;0;-1,027770;-0,643533;-0,126428;2,263261;4
1396;60;1;6;22;29;31;48;0;0;-3,648486;-3,9651;9;3;0;-1,649385;-1,096123;-3,183735;-1,486242;4
