# elotto v3 mode=649 focus=on items=3404/5005 blocks=33 paused_ms=0
order,item,n1,n2,n3,n4,n5,n6,e1,e2,z_raw,block
486,753,5,8,9,10,28,44,0,0,-1.099233,4
487,1985,5,21,25,28,42,44,0,0,-1.451532,4
488,879,5,8,9,36,44,45,0,0,-1.827796,4
489,2743,6,9,13,25,36,44,0,0,0.550150,4
490,2822,6,9,25,42,44,45,0,0,-1.632341,4
491,3529,8,9,13,21,44,45,0,0,-1.100566,4
492,1292,5,9,10,19,36,45,0,0,-0.819099,4
493,4942,13,19,25,28,36,42,0,0,-1.980645,4
494,4301,9,11,13,19,25,44,0,0,-1.116010,4
495,3453,8,9,11,19,36,42,0,0,0.018640,4
496,2510,6,9,10,11,19,42,0,0,0.068436,4
497,4528,9,21,25,28,44,45,0,0,-0.839338,4
498,3505,8,9,13,19,28,36,0,0,-1.994758,4
499,2338,6,8,11,21,25,36,0,0,-0.625243,4
500,2373,6,8,13,19,21,28,0,0,-2.144943,4
501,979,5,8,10,21,42,45,0,0,-0.018640,4
502,1065,5,8,11,25,28,36,0,0,-0.682760,4
503,2254,6,8,10,21,25,36,0,0,-0.589561,4
504,4785,10,21,28,36,42,44,0,0,-1.449668,4
505,2592,6,9,10,21,36,42,0,0,0.914963,4
506,448,5,6,10,13,42,45,0,0,-0.471329,4
507,2887,6,10,11,21,36,44,0,0,-2.004610,4
508,260,5,6,9,10,36,42,0,0,-1.639264,4
509,4646,10,11,21,28,36,44,0,0,-0.968753,4
510,1266,5,9,10,13,28,42,0,0,-2.388864,4
511,2071,6,8,9,11,25,42,0,0,-0.494229,4
512,2574,6,9,10,19,28,42,0,0,-2.088757,4
513,681,5,6,21,25,28,36,0,0,-1.072339,4
514,3236,6,19,21,25,28,44,0,0,-0.711520,4
515,735,5,8,9,10,19,28,0,0,-2.571003,4
516,601,5,6,13,19,28,36,0,0,-1.574450,5
517,121,5,6,8,11,21,45,0,0,-2.554121,5
518,445,5,6,10,13,36,44,0,0,-0.843492,5
519,766,5,8,9,11,13,42,0,0,-1.671379,5
520,3086,6,11,13,28,36,45,0,0,-1.160373,5
521,1696,5,10,19,25,28,36,0,0,-0.979831,5
522,2236,6,8,10,19,21,44,0,0,-1.363018,5
523,4153,9,10,11,25,42,44,0,0,-3.009206,5
524,3106,6,11,19,21,42,44,0,0,0.584075,5
525,1233,5,9,10,11,25,36,0,0,-0.829379,5
526,937,5,8,10,13,28,44,0,0,-1.417873,5
527,2594,6,9,10,21,36,45,0,0,-1.807718,5
528,4738,10,13,28,42,44,45,0,0,-0.299467,5
529,2617,6,9,10,42,44,45,0,0,-2.859020,5
530,2591,6,9,10,21,28,45,0,0,0.011557,5
531,1619,5,10,11,28,42,45,0,0,-2.958345,5
532,613,5,6,13,21,25,42,0,0,-1.352101,5
533,463,5,6,10,19,28,44,0,0,-2.269194,5
534,62,5,6,8,10,11,42,0,0,1.502233,5
535,719,5,8,9,10,11,25,0,0,-1.751531,5
536,3850,8,11,13,19,44,45,0,0,-0.738042,5
537,3597,8,9,21,28,36,45,0,0,-0.332220,5
538,523,5,6,11,13,25,45,0,0,-1.840471,5
539,1366,5,9,11,19,25,36,0,0,-1.995983,5
540,4909,11,21,25,36,44,45,0,0,-0.806478,5
541,1414,5,9,11,42,44,45,0,0,-1.361953,5
542,407,5,6,10,11,25,28,0,0,-1.153184,5
543,1937,5,13,25,28,44,45,0,0,-2.220463,5
544,2459,6,8,19,36,42,44,0,0,-0.649634,5
545,3482,8,9,11,25,42,45,0,0,-1.630104,5
546,4919,11,25,28,42,44,45,0,0,-0.522349,5
547,3970,8,13,19,21,44,45,0,0,-0.444327,5
548,856,5,8,9,21,36,44,0,0,-0.213456,5
549,2876,6,10,11,19,44,45,0,0,-1.436247,5
550,3719,8,10,13,19,36,42,0,0,-2.569566,5
551,2761,6,9,19,21,25,44,0,0,-1.317483,5
552,1427,5,9,13,19,28,42,0,0,-0.815531,5
553,4004,8,13,21,28,42,44,0,0,-1.914233,5
554,2520,6,9,10,11,25,36,0,0,-0.730585,5
555,2582,6,9,10,19,44,45,0,0,0.148961,5
556,3045,6,11,13,19,25,36,0,0,-1.197387,5
557,3813,8,10,21,36,44,45,0,0,0.574222,5
558,4276,9,10,21,42,44,45,0,0,-0.807010,5
559,4210,9,10,13,25,42,45,0,0,0.917200,5
560,4949,13,19,25,36,42,45,0,0,-0.501845,5
561,3078,6,11,13,25,36,42,0,0,-0.846421,5
562,3814,8,10,21,42,44,45,0,0,-1.488173,5
563,2166,6,8,9,36,44,45,0,0,-0.854143,5
564,1198,5,8,25,28,36,45,0,0,-0.140493,5
565,3769,8,10,19,21,36,42,0,0,0.070939,5
566,4368,9,11,19,25,36,44,0,0,-1.455686,5
567,1326,5,9,10,28,44,45,0,0,-0.568683,5
568,421,5,6,10,11,44,45,0,0,-0.004953,5
569,382,5,6,9,36,42,44,0,0,0.621621,5
570,4861,11,13,28,36,42,44,0,0,0.250150,5
571,2878,6,10,11,21,25,36,0,0,-1.077558,5
572,686,5,6,21,25,36,44,0,0,-1.484978,5
573,3695,8,10,11,28,36,44,0,0,-3.011603,5
574,1103,5,8,13,19,42,44,0,0,-1.050663,5
575,2519,6,9,10,11,25,28,0,0,-0.124516,5
576,2700,6,9,11,36,44,45,0,0,-0.643776,5
577,4134,9,10,11,21,25,44,0,0,-2.124333,5
578,1934,5,13,25,28,36,45,0,0,-2.215670,5
579,1367,5,9,11,19,25,42,0,0,-0.590252,5
580,369,5,6,9,25,28,45,0,0,-1.286860,5
581,786,5,8,9,11,25,45,0,0,-2.847303,5
582,3320,8,9,10,11,36,42,0,0,0.886044,5
583,626,5,6,13,25,28,36,0,0,-0.423823,5
584,1522,5,9,21,36,42,44,0,0,-2.326978,5
585,4818,11,13,19,25,42,44,0,0,-1.321743,5
586,2904,6,10,11,28,36,45,0,0,0.222190,5
587,1733,5,10,21,36,42,45,0,0,-0.744699,5
588,4752,10,19,21,28,36,45,0,0,0.318320,5
589,3975,8,13,19,25,36,42,0,0,-1.041076,5
590,3014,6,10,21,28,36,44,0,0,-2.294224,5
591,4299,9,11,13,19,25,36,0,0,0.293022,5
592,850,5,8,9,21,25,45,0,0,-0.999802,5
593,2012,6,8,9,10,13,19,0,0,-0.311450,5
594,1771,5,11,13,19,44,45,0,0,-1.041077,5
595,1020,5,8,11,13,28,42,0,0,-0.828579,5
596,3593,8,9,21,25,42,45,0,0,-0.720733,5
597,3173,6,13,19,21,36,42,0,0,0.999482,5
598,510,5,6,11,13,19,42,0,0,-0.869055,5
599,960,5,8,10,19,36,42,0,0,-1.025099,5
600,974,5,8,10,21,28,45,0,0,-0.764404,5
601,1061,5,8,11,21,36,45,0,0,0.659967,5
602,656,5,6,19,21,36,44,0,0,0.324711,5
603,2357,6,8,11,25,36,44,0,0,-0.803282,5
604,4081,8,28,36,42,44,45,0,0,0.745445,5
605,3842,8,11,13,19,28,42,0,0,-1.196588,5
606,3863,8,11,13,21,42,44,0,0,0.361458,5
607,4114,9,10,11,19,21,44,0,0,-1.145462,5
608,964,5,8,10,19,42,45,0,0,-1.990924,5
609,411,5,6,10,11,25,45,0,0,-0.040369,5
610,4118,9,10,11,19,25,42,0,0,0.628545,5
611,3228,6,13,25,42,44,45,0,0,-0.340741,5
612,4150,9,10,11,25,36,42,0,0,-0.822455,5
613,3212,6,13,21,28,42,44,0,0,-0.566819,5
614,3374,8,9,10,19,44,45,0,0,-0.597176,5
615,1499,5,9,19,28,42,44,0,0,-2.389555,5
616,1590,5,10,11,21,25,28,0,0,-1.693214,5
617,2301,6,8,11,13,25,28,0,0,-0.698632,5
618,2654,6,9,11,19,25,42,0,0,-0.100816,5
619,2915,6,10,13,19,21,42,0,0,-0.277791,6
620,2424,6,8,13,36,42,44,0,0,-0.565382,6
621,1762,5,11,13,19,28,36,0,0,-0.009639,6
622,1160,5,8,19,25,36,42,0,0,-2.552150,6
623,3819,8,10,25,28,42,45,0,0,-1.197547,6
624,1014,5,8,11,13,25,28,0,0,0.679512,6
625,4845,11,13,21,28,42,45,0,0,-0.659381,6
626,2993,6,10,19,28,36,42,0,0,-1.630530,6
627,1505,5,9,19,42,44,45,0,0,-0.129203,6
628,1927,5,13,21,28,44,45,0,0,-0.292703,6
629,1116,5,8,13,21,36,44,0,0,-1.983094,6
630,1304,5,9,10,21,28,45,0,0,-0.321994,6
631,4037,8,19,21,28,36,44,0,0,-0.325190,6
632,2417,6,8,13,25,44,45,0,0,-1.056149,6
633,1974,5,19,25,36,42,45,0,0,0.692826,6
634,1441,5,9,13,21,28,36,0,0,0.290732,6
635,4783,10,21,25,36,44,45,0,0,-0.173406,6
636,2387,6,8,13,19,36,42,0,0,-0.048252,6
637,5002,21,25,28,42,44,45,0,0,-1.071593,6
638,3171,6,13,19,21,28,44,0,0,0.247061,6
639,571,5,6,11,25,28,42,0,0,-1.016206,6
640,2056,6,8,9,11,19,21,0,0,-0.325989,6
641,4679,10,13,19,21,36,42,0,0,-0.680417,6
642,2836,6,10,11,13,21,28,0,0,0.762860,6
643,2262,6,8,10,21,36,42,0,0,0.316562,6
644,2656,6,9,11,19,25,45,0,0,-1.810807,6
645,2812,6,9,21,42,44,45,0,0,-0.596270,6
646,1271,5,9,10,13,36,45,0,0,0.365026,6
647,1501,5,9,19,28,44,45,0,0,0.220965,6
648,573,5,6,11,25,28,45,0,0,-0.034405,6
649,2124,6,8,9,19,28,42,0,0,-1.337614,6
650,4644,10,11,21,25,44,45,0,0,-1.673136,6
651,2045,6,8,9,10,42,44,0,0,-0.682814,6
652,675,5,6,19,28,42,45,0,0,0.120043,6
653,2044,6,8,9,10,36,45,0,0,3.091276,6
654,2066,6,8,9,11,21,42,0,0,-0.651392,6
655,2655,6,9,11,19,25,44,0,0,0.377808,6
656,203,5,6,8,25,28,44,0,0,-1.478747,6
657,3464,8,9,11,21,28,36,0,0,-1.207134,6
658,4992,19,21,36,42,44,45,0,0,-0.100710,6
659,3704,8,10,13,19,21,25,0,0,0.870440,6
660,1749,5,10,28,42,44,45,0,0,-1.059877,6
661,2731,6,9,13,21,28,45,0,0,0.096076,6
662,4283,9,10,25,36,42,44,0,0,1.308482,6
663,3297,8,9,10,11,13,45,0,0,0.277152,6
664,3668,8,10,11,19,44,45,0,0,-0.502537,6
665,4733,10,13,25,36,44,45,0,0,0.174099,6
666,2352,6,8,11,25,28,36,0,0,-0.790394,6
667,3791,8,10,19,36,42,44,0,0,-1.114465,6
668,3145,6,11,21,36,42,44,0,0,0.910916,6
669,1962,5,19,21,28,44,45,0,0,-0.614911,6
670,4517,9,19,25,42,44,45,0,0,0.368488,6
671,1197,5,8,25,28,36,44,0,0,-0.035736,6
672,3516,8,9,13,21,25,36,0,0,1.952898,6
673,2662,6,9,11,19,36,44,0,0,0.768718,6
674,4872,11,19,21,25,36,45,0,0,-0.483099,6
675,4623,10,11,19,25,42,45,0,0,0.257979,6
676,1122,5,8,13,25,28,42,0,0,-0.400550,6
677,3037,6,10,36,42,44,45,0,0,-0.275660,6
678,2367,6,8,11,28,44,45,0,0,-1.276901,6
679,3767,8,10,19,21,28,44,0,0,-1.201009,6
680,1986,5,21,25,28,42,45,0,0,0.328013,6
681,3498,8,9,13,19,21,44,0,0,0.468346,6
682,4826,11,13,19,28,44,45,0,0,-0.472447,6
683,431,5,6,10,13,21,36,0,0,0.637439,6
684,4374,9,11,19,28,36,44,0,0,1.408074,6
685,4444,9,13,19,28,36,44,0,0,-0.343297,6
686,943,5,8,10,13,42,45,0,0,-1.628933,6
687,1761,5,11,13,19,25,45,0,0,-2.541232,6
688,4925,13,19,21,25,28,45,0,0,-1.887231,6
689,4067,8,21,25,36,42,44,0,0,0.321355,6
690,3470,8,9,11,21,36,45,0,0,-1.740507,6
691,3824,8,10,25,42,44,45,0,0,-1.906670,6
692,4412,9,11,25,42,44,45,0,0,-0.872410,6
693,4425,9,13,19,21,28,44,0,0,-0.698524,6
694,1646,5,10,13,21,25,28,0,0,-0.034138,6
695,2202,6,8,10,11,42,45,0,0,0.366624,6
696,954,5,8,10,19,25,44,0,0,-1.429750,6
697,4791,10,25,28,36,42,45,0,0,-0.237049,6
698,2403,6,8,13,21,36,44,0,0,-0.869748,6
699,3684,8,10,11,25,28,36,0,0,1.712174,6
700,3214,6,13,21,28,44,45,0,0,-0.223735,6
701,2428,6,8,19,21,25,28,0,0,-2.019576,6
702,101,5,6,8,11,13,19,0,0,0.733036,6
703,1156,5,8,19,25,28,36,0,0,0.404970,6
704,3570,8,9,19,25,36,44,0,0,-1.833175,6
705,3920,8,11,19,42,44,45,0,0,-0.468986,6
706,3870,8,11,13,25,36,42,0,0,-0.517982,6
707,3540,8,9,13,28,36,42,0,0,-0.158494,6
708,2690,6,9,11,25,42,45,0,0,1.152172,6
709,508,5,6,11,13,19,28,0,0,-1.749827,6
710,4383,9,11,21,25,28,36,0,0,1.479971,6
711,1659,5,10,13,21,42,45,0,0,-1.313914,6
712,2362,6,8,11,28,36,42,0,0,-1.320039,6
713,4813,11,13,19,25,28,44,0,0,-0.569109,6
714,177,5,6,8,19,28,42,0,0,-0.145979,6
715,2037,6,8,9,10,25,45,0,0,-0.163553,6
716,3251,6,19,21,36,42,45,0,0,-1.197813,6
717,425,5,6,10,13,19,36,0,0,-0.109764,6
718,4360,9,11,19,21,42,44,0,0,-1.191689,6
719,4246,9,10,19,25,44,45,0,0,-2.748670,6
720,251,5,6,9,10,25,28,0,0,0.440652,6
721,358,5,6,9,21,28,44,0,0,-1.011412,6
722,1717,5,10,21,25,28,42,0,0,-0.653016,7
723,876,5,8,9,28,44,45,0,0,-1.389300,7
724,4961,13,21,25,28,42,45,0,0,-0.360633,7
725,2609,6,9,10,28,36,44,0,0,-0.053338,7
726,2018,6,8,9,10,13,44,0,0,-0.486853,7
727,604,5,6,13,19,28,45,0,0,-1.254826,7
728,3395,8,9,10,25,36,44,0,0,-0.176895,7
729,1995,5,21,28,42,44,45,0,0,-1.700324,7
730,2163,6,8,9,28,44,45,0,0,0.217477,7
731,921,5,8,10,13,19,42,0,0,-1.003184,7
732,4057,8,19,28,36,42,45,0,0,-2.329028,7
733,220,5,6,8,42,44,45,0,0,-0.493510,7
734,2176,6,8,10,11,19,21,0,0,-0.803202,7
735,1166,5,8,19,28,36,42,0,0,0.063563,7
736,3788,8,10,19,28,42,44,0,0,-1.611118,7
737,3138,6,11,21,25,44,45,0,0,-2.010283,7
738,2952,6,10,13,25,36,42,0,0,-0.701747,7
739,4371,9,11,19,25,42,45,0,0,-0.621594,7
740,3480,8,9,11,25,36,45,0,0,-1.255358,7
741,275,5,6,9,11,19,25,0,0,-1.801513,7
742,371,5,6,9,25,36,44,0,0,-0.371550,7
743,3065,6,11,13,21,28,42,0,0,-1.248701,7
744,4366,9,11,19,25,28,45,0,0,-2.105347,7
745,1829,5,11,19,25,42,44,0,0,-0.618666,7
746,504,5,6,10,36,44,45,0,0,-0.798143,7
747,911,5,8,10,11,36,42,0,0,-0.881757,7
748,2354,6,8,11,25,28,44,0,0,-1.312077,7
749,3235,6,19,21,25,28,42,0,0,-0.428536,7
750,3433,8,9,11,13,36,44,0,0,0.349555,7
751,4875,11,19,21,25,44,45,0,0,1.365707,7
752,953,5,8,10,19,25,42,0,0,-1.068159,7
753,3131,6,11,21,25,28,44,0,0,0.889852,7
754,930,5,8,10,13,25,28,0,0,-2.428087,7
755,281,5,6,9,11,21,25,0,0,-2.098424,7
756,4860,11,13,25,42,44,45,0,0,-3.006463,7
757,2668,6,9,11,21,25,36,0,0,0.297363,7
758,3434,8,9,11,13,36,45,0,0,-0.877763,7
759,1510,5,9,21,25,36,42,0,0,-1.713105,7
760,3123,6,11,19,28,42,45,0,0,-2.018804,7
761,3869,8,11,13,25,28,45,0,0,-2.991551,7
762,4151,9,10,11,25,36,44,0,0,1.290881,7
763,4945,13,19,25,28,42,44,0,0,-0.969366,7
764,3527,8,9,13,21,42,44,0,0,-0.532920,7
765,3425,8,9,11,13,25,42,0,0,-0.274622,7
766,4040,8,19,21,28,42,45,0,0,-0.333738,7
767,3731,8,10,13,21,28,42,0,0,-2.759881,7
768,896,5,8,10,11,21,25,0,0,0.822215,7
769,2378,6,8,13,19,25,28,0,0,-0.931553,7
770,947,5,8,10,19,21,36,0,0,-0.917174,7
771,4739,10,13,36,42,44,45,0,0,-0.614937,7
772,466,5,6,10,19,36,44,0,0,-0.699883,7
773,4923,13,19,21,25,28,42,0,0,1.375294,7
774,2707,6,9,13,19,21,45,0,0,-0.832494,7
775,944,5,8,10,13,44,45,0,0,-2.041704,7
776,2526,6,9,10,11,28,44,0,0,-1.293970,7
777,2955,6,10,13,25,42,44,0,0,-0.840482,7
778,1088,5,8,13,19,21,42,0,0,-2.565225,7
779,722,5,8,9,10,11,42,0,0,0.021223,7
780,3865,8,11,13,21,44,45,0,0,-0.443714,7
781,3495,8,9,13,19,21,28,0,0,-1.265743,7
782,4455,9,13,21,25,28,44,0,0,-0.745418,7
783,333,5,6,9,19,21,42,0,0,-0.093014,7
784,4575,10,11,13,21,36,44,0,0,-1.610319,7
785,4772,10,19,28,36,44,45,0,0,-0.581119,7
786,4416,9,11,28,42,44,45,0,0,-0.852998,7
787,2209,6,8,10,13,19,44,0,0,-0.659407,7
788,4608,10,11,19,21,28,45,0,0,-0.427205,7
789,3530,8,9,13,25,28,36,0,0,0.298428,7
790,4367,9,11,19,25,36,42,0,0,-1.117421,7
791,2432,6,8,19,21,25,45,0,0,-1.096917,7
792,3149,6,11,25,28,36,42,0,0,-3.264230,7
793,2384,6,8,13,19,28,42,0,0,-0.954720,7
794,4511,9,19,25,28,42,44,0,0,-0.792284,7
795,4082,9,10,11,13,19,21,0,0,-0.700948,7
796,2996,6,10,19,28,42,44,0,0,-0.756070,7
797,4525,9,21,25,28,36,45,0,0,-0.844476,7
798,3715,8,10,13,19,28,36,0,0,-0.720920,7
799,4541,9,25,28,42,44,45,0,0,-1.589283,7
800,1069,5,8,11,25,36,42,0,0,-0.623192,7
801,3187,6,13,19,25,42,45,0,0,1.718538,7
802,294,5,6,9,11,28,44,0,0,1.741971,7
803,185,5,6,8,19,44,45,0,0,-2.408648,7
804,1824,5,11,19,25,28,44,0,0,0.057172,7
805,2675,6,9,11,21,28,45,0,0,-0.988006,7
806,4926,13,19,21,25,36,42,0,0,-0.018987,7
807,4931,13,19,21,25,44,45,0,0,-0.570201,7
808,4180,9,10,13,19,28,45,0,0,-0.922499,7
809,1648,5,10,13,21,25,42,0,0,-0.112453,7
810,3242,6,19,21,25,42,45,0,0,0.199636,7
811,2445,6,8,19,25,28,44,0,0,-1.465725,7
812,3194,6,13,19,28,44,45,0,0,-2.480812,7
813,2987,6,10,19,25,36,42,0,0,-1.030611,7
814,4348,9,11,19,21,25,28,0,0,-1.452677,7
815,594,5,6,13,19,21,44,0,0,0.277924,7
816,694,5,6,21,28,42,44,0,0,-1.845983,7
817,1385,5,9,11,21,28,36,0,0,1.175045,7
818,4149,9,10,11,25,28,45,0,0,-1.694199,7
819,1571,5,10,11,19,21,36,0,0,-2.536466,7
820,4261,9,10,21,25,36,42,0,0,-0.698019,7
821,3252,6,19,21,36,44,45,0,0,-1.960753,7
822,2133,6,8,9,21,25,28,0,0,-2.859473,7
823,3536,8,9,13,25,36,45,0,0,-0.704676,7
824,1451,5,9,13,25,28,36,0,0,-0.790953,7
825,4554,10,11,13,19,25,45,0,0,-0.301997,8
826,423,5,6,10,13,19,25,0,0,-2.343089,8
827,1690,5,10,19,21,36,42,0,0,-1.433184,8
828,621,5,6,13,21,36,44,0,0,-0.003222,8
829,1868,5,11,25,36,42,44,0,0,-2.206749,8
830,961,5,8,10,19,36,44,0,0,-1.905578,8
831,2173,6,8,10,11,13,42,0,0,2.602399,8
832,3330,8,9,10,13,19,42,0,0,-0.820458,8
833,2072,6,8,9,11,25,44,0,0,-0.778118,8
834,3906,8,11,19,25,36,44,0,0,-1.061448,8
835,3640,8,10,11,13,28,44,0,0,-0.849749,8
836,2920,6,10,13,19,25,42,0,0,-0.069527,8
837,1921,5,13,21,25,44,45,0,0,-0.848151,8
838,2325,6,8,11,19,25,44,0,0,-1.682163,8
839,973,5,8,10,21,28,44,0,0,-1.328001,8
840,1269,5,9,10,13,36,42,0,0,-0.994343,8
841,3046,6,11,13,19,25,42,0,0,0.301677,8
842,1566,5,10,11,13,42,44,0,0,-2.204353,8
843,2286,6,8,10,36,44,45,0,0,0.863010,8
844,162,5,6,8,13,42,44,0,0,-1.082751,8
845,3679,8,10,11,21,36,44,0,0,-0.911795,8
846,3170,6,13,19,21,28,42,0,0,-2.408329,8
847,4721,10,13,21,36,42,44,0,0,-0.122253,8
848,3714,8,10,13,19,25,45,0,0,-0.641513,8
849,232,5,6,9,10,13,25,0,0,-0.187227,8
850,3431,8,9,11,13,28,45,0,0,0.722943,8
851,2230,6,8,10,13,42,45,0,0,-1.565263,8
852,2834,6,10,11,13,19,45,0,0,0.643856,8
853,4287,9,10,28,36,42,44,0,0,0.296617,8
854,163,5,6,8,13,42,45,0,0,-1.252110,8
855,4208,9,10,13,25,36,45,0,0,0.041514,8
856,33,5,6,8,9,19,44,0,0,-0.957596,8
857,3624,8,10,11,13,19,42,0,0,-1.006326,8
858,3773,8,10,19,21,42,45,0,0,-0.554703,8
859,2414,6,8,13,25,36,45,0,0,1.058199,8
860,1832,5,11,19,28,36,42,0,0,-1.219889,8
861,3616,8,9,28,36,42,45,0,0,-0.196547,8
862,4410,9,11,25,36,42,45,0,0,0.469971,8
863,4973,13,25,28,36,42,45,0,0,-1.168229,8
864,2469,6,8,21,25,36,45,0,0,0.116607,8
865,2606,6,9,10,25,42,45,0,0,-0.058344,8
866,3522,8,9,13,21,28,44,0,0,0.471568,8
867,2455,6,8,19,28,36,45,0,0,0.136579,8
868,3941,8,11,25,28,36,42,0,0,-2.335100,8
869,190,5,6,8,21,25,45,0,0,-0.110269,8
870,2102,6,8,9,13,28,36,0,0,-1.381792,8
871,645,5,6,13,42,44,45,0,0,0.501126,8
872,2219,6,8,10,13,25,42,0,0,1.977156,8
873,1374,5,9,11,19,36,42,0,0,1.164980,8
874,261,5,6,9,10,36,44,0,0,-1.825692,8
875,2150,6,8,9,25,28,44,0,0,-0.890758,8
876,2694,6,9,11,28,36,45,0,0,-2.118608,8
877,1424,5,9,13,19,25,44,0,0,-0.394398,8
878,4515,9,19,25,36,42,45,0,0,-0.968780,8
879,2637,6,9,11,13,28,42,0,0,-1.964161,8
880,2238,6,8,10,19,25,28,0,0,0.382894,8
881,3607,8,9,25,28,36,45,0,0,1.359103,8
882,406,5,6,10,11,21,45,0,0,-1.938865,8
883,1012,5,8,11,13,21,44,0,0,-0.374160,8
884,3894,8,11,19,21,28,45,0,0,-2.076268,8
885,4172,9,10,13,19,25,28,0,0,-0.726192,8
886,136,5,6,8,11,44,45,0,0,0.186108,8
887,3838,8,11,13,19,25,42,0,0,-2.101832,8
888,2475,6,8,21,28,36,45,0,0,-0.717138,8
889,4168,9,10,13,19,21,36,0,0,-0.446856,8
890,4187,9,10,13,21,25,28,0,0,-1.521326,8
891,4764,10,19,25,28,42,45,0,0,-0.198943,8
892,1299,5,9,10,21,25,44,0,0,-0.380818,8
893,1914,5,13,21,25,28,44,0,0,-0.273504,8
894,4697,10,13,19,28,36,45,0,0,-0.210660,8
895,3067,6,11,13,21,28,45,0,0,0.375971,8
896,2034,6,8,9,10,25,36,0,0,0.461183,8
897,2263,6,8,10,21,36,44,0,0,0.917599,8
898,1291,5,9,10,19,36,44,0,0,0.100896,8
899,4068,8,21,25,36,42,45,0,0,-1.013250,8
900,3898,8,11,19,21,42,44,0,0,0.450798,8
901,3233,6,13,36,42,44,45,0,0,0.726938,8
902,4702,10,13,19,36,42,45,0,0,-0.567219,8
903,2058,6,8,9,11,19,28,0,0,-1.227611,8
904,5003,21,25,36,42,44,45,0,0,-0.825251,8
905,349,5,6,9,19,42,45,0,0,1.390259,8
906,3080,6,11,13,25,36,45,0,0,0.442543,8
907,915,5,8,10,11,42,45,0,0,1.154328,8
908,4969,13,21,28,36,44,45,0,0,-2.032331,8
909,441,5,6,10,13,28,42,0,0,-1.715449,8
910,1449,5,9,13,21,42,45,0,0,-2.318856,8
911,4197,9,10,13,21,36,44,0,0,1.049678,8
912,3088,6,11,13,28,42,45,0,0,0.424169,8
913,4966,13,21,25,42,44,45,0,0,-0.654028,8
914,1797,5,11,13,28,36,42,0,0,0.421240,8
915,2220,6,8,10,13,25,44,0,0,0.584208,8
916,4202,9,10,13,25,28,36,0,0,0.111015,8
917,3942,8,11,25,28,36,44,0,0,-0.416766,8
918,4996,19,25,28,42,44,45,0,0,-1.925816,8
919,1410,5,9,11,28,44,45,0,0,-0.270841,8
920,2337,6,8,11,21,25,28,0,0,0.798569,8
921,1608,5,10,11,25,28,45,0,0,-1.037215,8
922,1881,5,13,19,21,25,45,0,0,-0.507037,8
923,1225,5,9,10,11,19,45,0,0,-1.382856,8
924,842,5,8,9,19,36,45,0,0,-2.612571,8
925,3133,6,11,21,25,36,42,0,0,0.625216,8
926,2115,6,8,9,19,21,42,0,0,-1.500822,8
927,1234,5,9,10,11,25,42,0,0,-1.140535,8
928,4063,8,21,25,28,36,45,0,0,-1.551416,9
929,3766,8,10,19,21,28,42,0,0,-1.022037,9
930,714,5,6,28,42,44,45,0,0,1.070182,9
931,2053,6,8,9,11,13,42,0,0,0.450532,9
932,2760,6,9,19,21,25,42,0,0,0.334697,9
933,1363,5,9,11,19,21,44,0,0,-0.825517,9
934,2666,6,9,11,19,44,45,0,0,0.462781,9
935,464,5,6,10,19,28,45,0,0,1.372951,9
936,1034,5,8,11,19,21,45,0,0,-1.613195,9
937,4947,13,19,25,28,44,45,0,0,0.738654,9
938,2227,6,8,10,13,36,44,0,0,-0.877177,9
939,4377,9,11,19,28,42,45,0,0,-1.223883,9
940,23,5,6,8,9,13,28,0,0,-1.100592,9
941,1235,5,9,10,11,25,44,0,0,-1.136807,9
942,3882,8,11,13,36,42,44,0,0,-1.109912,9
943,1052,5,8,11,21,25,42,0,0,-0.819126,9
944,1111,5,8,13,21,28,36,0,0,-0.373095,9
945,4020,8,13,25,42,44,45,0,0,0.026336,9
946,2215,6,8,10,13,21,44,0,0,0.126726,9
947,1929,5,13,21,36,42,45,0,0,-1.008989,9
948,1769,5,11,13,19,42,44,0,0,-1.008722,9
949,2025,6,8,9,10,19,44,0,0,0.607907,9
950,2816,6,9,25,28,42,44,0,0,-0.238886,9
951,4333,9,11,13,25,36,44,0,0,1.069117,9
952,4160,9,10,11,28,42,45,0,0,-0.447389,9
953,4746,10,19,21,25,36,45,0,0,-1.309361,9
954,1731,5,10,21,28,44,45,0,0,-0.091629,9
955,3849,8,11,13,19,42,45,0,0,-0.723795,9
956,4922,13,19,21,25,28,36,0,0,0.203417,9
957,267,5,6,9,11,13,21,0,0,0.486480,9
958,3142,6,11,21,28,42,44,0,0,0.495800,9
959,1651,5,10,13,21,28,36,0,0,1.396917,9
960,175,5,6,8,19,25,45,0,0,1.531392,9
961,377,5,6,9,28,36,44,0,0,-1.347174,9
962,2681,6,9,11,21,44,45,0,0,-1.380460,9
963,1193,5,8,21,36,42,45,0,0,0.259071,9
964,4269,9,10,21,28,36,45,0,0,1.711135,9
965,471,5,6,10,21,25,28,0,0,-0.744832,9
966,1258,5,9,10,13,21,44,0,0,-1.369009,9
967,2054,6,8,9,11,13,44,0,0,-0.457775,9
968,4711,10,13,21,25,36,45,0,0,-1.764446,9
969,2351,6,8,11,21,44,45,0,0,2.376587,9
970,2722,6,9,13,19,44,45,0,0,0.080925,9
971,789,5,8,9,11,28,44,0,0,-0.467627,9
972,1719,5,10,21,25,28,45,0,0,0.265462,9
